2019-10-30 21:20:00,0.0
2019-10-30 21:30:00,0.0
2019-10-30 21:40:00,0.0
2019-10-30 21:50:00,0.0
2019-10-30 22:00:00,0.0
2019-10-30 22:10:00,0.0
2019-10-30 22:20:00,0.0
2019-10-30 22:30:00,0.0
2019-10-30 22:40:00,0.0
2019-10-30 22:50:00,0.0
2019-10-30 23:00:00,0.0
2019-10-30 23:10:00,0.0
2019-10-30 23:20:00,0.0
2019-10-30 23:30:00,0.0
2019-10-30 23:40:00,0.0
2019-10-30 23:50:00,0.0
2019-10-31 00:00:00,0.0
2019-10-31 00:10:00,0.0
2019-10-31 00:20:00,0.0
2019-10-31 00:30:00,0.0
2019-10-31 00:40:00,0.0
2019-10-31 00:50:00,0.0
2019-10-31 01:00:00,0.0
2019-10-31 01:10:00,0.0
2019-10-31 01:20:00,0.0
2019-10-31 01:30:00,0.0
2019-10-31 01:40:00,0.0
2019-10-31 01:50:00,0.0
2019-10-31 02:00:00,0.0
2019-10-31 02:10:00,0.0
2019-10-31 02:20:00,0.0
2019-10-31 02:30:00,0.0
2019-10-31 02:40:00,0.0
2019-10-31 02:50:00,0.0
2019-10-31 03:00:00,0.0
2019-10-31 03:10:00,0.0
2019-10-31 03:20:00,0.0
2019-10-31 03:30:00,0.0
2019-10-31 03:40:00,0.0
2019-10-31 03:50:00,0.0
2019-10-31 04:00:00,0.0
2019-10-31 04:10:00,0.0
2019-10-31 04:20:00,0.0
2019-10-31 04:30:00,0.0
2019-10-31 04:40:00,0.0
2019-10-31 04:50:00,0.0
2019-10-31 05:00:00,0.0
2019-10-31 05:10:00,0.0
2019-10-31 05:20:00,0.0
2019-10-31 05:30:00,0.0
2019-10-31 05:40:00,0.0
2019-10-31 05:50:00,0.0
2019-10-31 06:00:00,0.0
2019-10-31 06:10:00,0.0
2019-10-31 06:20:00,0.0
2019-10-31 06:30:00,0.0
2019-10-31 06:40:00,0.0
2019-10-31 06:50:00,0.0
2019-10-31 07:00:00,0.0
2019-10-31 07:10:00,0.0
2019-10-31 07:20:00,0.0
2019-10-31 07:30:00,0.0
2019-10-31 07:40:00,0.0
2019-10-31 07:50:00,0.0
2019-10-31 08:00:00,0.0
2019-10-31 08:10:00,0.0
2019-10-31 08:20:00,0.0
2019-10-31 08:30:00,0.0
2019-10-31 08:40:00,0.0
2019-10-31 08:50:00,0.0
2019-10-31 09:00:00,0.0
2019-10-31 09:10:00,0.0
2019-10-31 09:20:00,0.0
2019-10-31 09:30:00,0.0
2019-10-31 09:40:00,0.0
2019-10-31 09:50:00,0.0
2019-10-31 10:00:00,0.0
2019-10-31 10:10:00,0.0
2019-10-31 10:20:00,0.0
2019-10-31 10:30:00,0.0
2019-10-31 10:40:00,0.0
2019-10-31 10:50:00,0.0
2019-10-31 11:00:00,0.0
2019-10-31 11:10:00,0.0
2019-10-31 11:20:00,0.0
2019-10-31 11:30:00,0.0
2019-10-31 11:40:00,0.0
2019-10-31 11:50:00,0.0
2019-10-31 12:00:00,0.0
2019-10-31 12:10:00,0.0
2019-10-31 12:20:00,0.0
2019-10-31 12:30:00,0.0
2019-10-31 12:40:00,0.0
2019-10-31 12:50:00,0.0
2019-10-31 13:00:00,0.0
2019-10-31 13:10:00,0.0
2019-10-31 13:20:00,0.0
2019-10-31 13:30:00,0.0
2019-10-31 13:40:00,0.0
2019-10-31 13:50:00,0.0
2019-10-31 14:00:00,0.0
2019-10-31 14:10:00,0.0
2019-10-31 14:20:00,0.0
2019-10-31 14:30:00,0.0
2019-10-31 14:40:00,0.0
2019-10-31 14:50:00,0.0
2019-10-31 15:00:00,0.0
2019-10-31 15:10:00,0.0
2019-10-31 15:20:00,0.0
2019-10-31 15:30:00,0.0
2019-10-31 15:40:00,0.0
2019-10-31 15:50:00,0.0
2019-10-31 16:00:00,0.0
2019-10-31 16:10:00,0.0
2019-10-31 16:20:00,0.0
2019-10-31 16:30:00,0.0
2019-10-31 16:40:00,0.0
2019-10-31 16:50:00,0.0
2019-10-31 17:00:00,0.0
